musical_id,title,poster_url,genre,date,start_date,end_date,location,actors,age_rating,running_time,describe,synopsis,synopsis_clear,tokenized_data,synopsis_vector,synopsis_numpy,synopsis_numpy_scale,tag1,tag2,tag3
194401,몬테크리스토,http://ticketimage.interpark.com/PlayDictionary/DATA/PlayDic/PlayDicUpload/040001/23/10/0400012310_194401_01.951.gif,라이선스,2023/11/21 ~ 2024/02/25,2023-11-21,2024-02-25,충무아트센터 대극장,"이규형,서인국,고은성,김성철,선민,이지혜,허혜진,최민철,강태을,김성민,김재현,이한밀,김대호,김용수,서범석,전수미,박은미,이주순,장윤석,성민재...",8세이상,165분 인터미션  20분,nan,정의는 갖는 자의 것  사랑은 주는 자의 것  촉망받는 젊은 선원 에드몬드 단테스는 오랜 항해를 마치고  마르세유로 돌아온다 아름다운 연인 메르세데스와 약혼식이 열리고 마을 사람들의 축복 속에 행복한 미래를 꿈꾸지만  메르세데스를 흠모하는 몬데고와선장자리를 차지하려는 당글라스 정치적 야심을 가진 빌포트 검사장의 음모로  에드몬드는 억울한 누명을 쓴 채 외딴 섬의 샤토디 감옥에 투옥된다  에드몬드는 14년간갇혀 지낸 감옥에서 우연히 만난  괴짜 신부 파리아의 도움으로 탈출 계획을 세우며  파리아 신부에게 언어 경제 검술 등의 많은 가르침을 받고  감옥에 투옥된 진실을 마주하게 되며 복수심에 불타오른다  탈출하던 중 갑작스러운 사고로 심각한 부상을 입은 파리아 신부는  에드몬드에게 몬테크리스토 섬의 보물에 대해 알려주고  보물을 찾을 수 있는 지도를 건네며  분노와 복수를 사는 대신 희망을 살라는 말을 남기고 세상을 떠난다  탈출에 성공한 뒤 몬테크리스토 섬에서  끝없이 펼쳐진 보물을 발견한 에드몬드는 엄청난 부를 손에 쥐게 되고  자신의 신분을 몬테 크리스토 백작으로 바꿔 다시 태어난다  그는 곧 자신에게 누명을 씌운 적들을 찾아가 복수를 감행하지만  파리아 신부가 말한 희망의 의미를 깨닫게 되며  또 한 번 새롭게 태어나게 된다,정의 자의 것 사랑 자의 것 촉망 젊다 선원 에드몬드 단테스 항해 마치 마르세유 아름답다 연인 메르세데스 약혼 식이 마을 사람 축복 속 행복하다 미래 메르세데스 흠 모하 몬데고 선장 차지 글라스 정치 야심 포트 검사 음모 에드몬드 억울하다 누명 채 외딴 섬 샤토 디 감옥 투옥 에드몬드 감옥 만난 괴짜 신부 파리아 도움 탈출 계획 파리아 신부 언어 경제 검술 등 많다 가르침 감옥 투옥 진실 마주 복수심 불타 탈출 중 갑작스럽다 사고 심각하다 부상 파리아 신부 에드몬드 몬테 크리스 토 섬 보물 대해 보물 수 있다 지도 분노 복수 대신 희망 살라 말 세상 탈출 성공하다 뒤 몬테 크리스 토 섬 보물 발견 에드몬드 엄청나다 손 쥐 자신 신분 몬테 크리스 토 백작 다시 그 곧 자신 누명 적 복수 감행 파리아 신부 말 희망 의미 또 번 새롭다 ,"['정의', '자의', '것', '사랑', '자의', '것', '촉망', '젊다', '선원', '에드몬드', '단테스', '항해', '마치', '마르세유', '아름답다', '연인', '메르세데스', '약혼', '식이', '마을', '사람', '축복', '속', '행복하다', '미래', '메르세데스', '흠', '모하', '몬데고', '선장', '차지', '글라스', '정치', '야심', '포트', '검사', '음모', '에드몬드', '억울하다', '누명', '채', '외딴', '섬', '샤토', '디', '감옥', '투옥', '에드몬드', '감옥', '만난', '괴짜', '신부', '파리아', '도움', '탈출', '계획', '파리아', '신부', '언어', '경제', '검술', '등', '많다', '가르침', '감옥', '투옥', '진실', '마주', '복수심', '불타', '탈출', '중', '갑작스럽다', '사고', '심각하다', '부상', '파리아', '신부', '에드몬드', '몬테', '크리스', '토', '섬', '보물', '대해', '보물', '수', '있다', '지도', '분노', '복수', '대신', '희망', '살라', '말', '세상', '탈출', '성공하다', '뒤', '몬테', '크리스', '토', '섬', '보물', '발견', '에드몬드', '엄청나다', '손', '쥐', '자신', '신분', '몬테', '크리스', '토', '백작', '다시', '그', '곧', '자신', '누명', '적', '복수', '감행', '파리아', '신부', '말', '희망', '의미', '또', '번', '새롭다', '']","b'\xcdHv\xbd(G\xf9=m 6<\x08h\x1a=\x17\xf5O\xbd\x93\xcbM\xbe\x18\xd2S<\x06\xa9e>|\xe2\x16\xbd]>\x06\xbd\x8a\xc0\r<\xb3\ty\xbe\xa1j\x1c<\x97\x1b\xcb<\x7f\xce\x9e;\xb4\xb4\x06\xbe\x19\xb2\xb3\xbc\xa0\xbaY\xbe\xdeMr\xbd\xa2\x1dH\xbeXz\x05=\x18\x85\xa9=\xec\x7f\xd6=\x19e\x14\xbd\xe1D\xe1\xbci@\x08\xbd\xc4\x16\xfc\xbd\\)l\xbd\xe4Y\xd7\xbd\xc9R0\xbdZ\xd1\xc9=\xab\x01\x03=)\xea\x12=\xe2\xfc\x85\xbdufK\xbc\xc5O\xbb=fHH=d\xef\xe5\xbdd\xd6\xbe\xbd\x0fD6\xbe\xe6\x8a\xc7\xbdi\xb6\xe4\xbd/b\x8e\xbc(\xf4$\xbd\x94\x9e\x07>8\xb8\xa3\xbd\xe6\xcb\x18=?\x89\x01=\x91!n\xbc\xcc\x85=>\\6l=5\xbe\t\xbez\xcdH\xbdq\r-\xbc\xb1\x1e\xb0\xbd\xc4\xad\x9d=\xde#\x93=\xe9\xfaj\xbd|Y\x0e\xbe<T\x0b=W\xe8l=b\x9dn<\xc0\xd2I\xbd\xe7[&\xbd\x05\xf9\x1e\xbe\xb3\x8eD=t)\x88=\xa5\xcf\x03>\xceq\x19\xbe\xc51)>4\x81\xa8\xbd\'2\x88=\xe6\x171>\xc5\xa9\xf0<\xb35J=""\xc3\xe5<\xc2""\x9b<G1\xa4\xbd\xd1\xd9\xc0\xbd\xda\x17\xc5=rm\xfd\xbc\xf8 \x8c\xbd\xc49 \xbe\xcc\xa4\x86> \xfe<:\x88K\xd6\xbdoYL\xbc\x97X\xe3=\x1cu\xc3=\xd2\xf1;>{\xbd$>~\xc7k=\xac\xc31=\xf2\x83\xbc\xbc/\x19\x8f>""d\xea=\x81d\x01>\xdb:@\xbe\xec\x15\x8e=\xc6\xb5\xd4;'","[-0.06012802  0.12171775  0.01111613  0.03769687 -0.05077085 -0.20097189
  0.01292851  0.22427759 -0.03683709 -0.03277432  0.00865186 -0.24320106
  0.00954691  0.02479343  0.00484639 -0.1315487  -0.02193551 -0.21262598
 -0.05915629 -0.19542554  0.03258738  0.08277339  0.10473618 -0.03622923
 -0.02749866 -0.03326455 -0.1230903  -0.05765663 -0.10515192 -0.0430477
  0.09854384  0.03198401  0.03586784 -0.06542374 -0.01241456  0.09146074
  0.04889717 -0.11227301 -0.09318236 -0.177994   -0.0974329  -0.11167604
 -0.0173808  -0.04027191  0.13244087 -0.07994121  0.03730383  0.03162503
 -0.01453437  0.1850807   0.05766903 -0.13451464 -0.04902408 -0.01056229
 -0.08599604  0.07699159  0.07184575 -0.05736819 -0.13901323  0.03401588
  0.05783876  0.01456389 -0.04927325 -0.04061499 -0.15524681  0.04798765
  0.06648532  0.12872179 -0.1498482   0.16522892 -0.08227769  0.06650191
  0.17294273  0.02937783  0.04936762  0.02804715  0.01893747 -0.08017211
 -0.09416545  0.0962369  -0.03093598 -0.06842226 -0.15647036  0.26297605
  0.00072095 -0.10463625 -0.01247249  0.11100882  0.09543821  0.18353966
  0.16087906  0.0575633   0.0433995  -0.02301214  0.279489    0.1144488
  0.12635995 -0.18772452  0.06937775  0.0064914 ]","[0.29268860816955566, -1.6930630207061768, -0.32921990752220154, -0.5651488304138184, 0.6784700751304626, 1.2915455102920532, -0.20115676522254944, -1.3476604223251343, 0.5044060945510864, 0.3443180322647095, -0.09242542833089828, 1.5365735292434692, -0.2680702805519104, -0.18578331172466278, 0.014490886591374874, 0.6665198802947998, 0.2795475423336029, 1.5710835456848145, 0.2462986707687378, 0.9834719896316528, -0.733474850654602, -0.590158998966217, -0.7548109889030457, 0.44394978880882263, -0.030738718807697296, 0.15429145097732544, 0.85692298412323, 1.1878955364227295, 1.5310416221618652, -0.14385242760181427, -0.27843955159187317, -0.2815038859844208, -0.5535545945167542, 0.585757315158844, 0.6354537606239319, -1.289178729057312, 0.01956465095281601, 0.9564792513847351, 0.9792275428771973, 0.818512499332428, 0.32857829332351685, 0.9825841784477234, 0.32380133867263794, 0.41597387194633484, -0.8972731232643127, 0.6795889735221863, -0.15534718334674835, 0.18077749013900757, -0.13083817064762115, -1.389443039894104, -0.6431266069412231, 1.0112359523773193, 0.6670281887054443, 0.2416452169418335, 0.4459337890148163, -0.5194073915481567, -1.286224603652954, 0.7126696109771729, 1.0992664098739624, -0.490599125623703, -0.4133484661579132, -0.5599014759063721, 0.444404274225235, 0.4681795835494995, 1.2122527360916138, -0.7186430096626282, -0.30974704027175903, -1.0907256603240967, 0.6532173156738281, -1.5944275856018066, 0.566774308681488, -0.0801856592297554, -1.1532407999038696, -0.06136801466345787, -0.5006787180900574, 0.05038503184914589, -0.2712433934211731, 1.1405898332595825, 0.9153876900672913, -0.7133876085281372, 0.3894828259944916, 0.565932035446167, 1.1738624572753906, -1.2763171195983887, -0.07517914474010468, 0.9025399088859558, -0.08221332728862762, -1.0136611461639404, -0.7079256772994995, -1.063783884048462, -0.6911241412162781, -0.5141359567642212, -0.31751248240470886, 0.18036074936389923, -1.4917197227478027, -1.3337379693984985, -0.9336261749267578, 1.2002606391906738, -0.8549310564994812, -0.09670994430780411]",사랑,사람,예술
194066,오페라의 유령  대구,http://ticketimage.interpark.com/PlayDictionary/DATA/PlayDic/PlayDicUpload/040001/23/09/0400012309_194066_01.gif,라이선스,2023/12/22 ~ 2024/02/04,2023-12-22,2024-02-04,대구 계명아트센터,"조승우,최재림,김주택,손지수,송은혜,송원근,황건하,윤영석,이상준,이지영,한보라,박회림,김아선...",초등학생이상 관람가,150분 인터미션  20분,nan,거부할수없는 강렬한 이끌림  가면속에 감춰진 아름다운 러브스토리  파리 오페라 하우스  무명 무용수였던 크리스틴은 우연히 새로운 공연의 주인공으로 발탁되고  그녀의 아름다운 노랫소리는 모두를 매료시키며 최고의 프리마돈나로 급부상한다  유령의 초대 그리고 경고  분장실에 홀로 있던 크리스틴은 흰 마스크로 얼굴을 숨긴 채 나타난 유령에게 이끌려  지하미궁으로 사라진다 크리스틴의 실종으로 혼란에 빠진 오페라하우스에는  유령의 경고장이 한장씩 도착한다  거부할 수 없는 운명  다시 돌아온 크리스틴  하지만 지하미궁 유령의 은신처에서 그의 정체를 알게 된 크리스틴은  공포에 사로잡히고 그녀를 사랑하는 귀족 청년 라울은 사랑을 맹세하며  크리스틴을 유령에게서 구해내기 위해 계획을 세우는데,거부 없다 강렬하다 림 가면 속 아름답다 러브스토리 파리 오페라 하우스 무명 무용수 크리스틴 새롭다 공연 주인공 발탁 그녀 아름답다 노랫소리 모두 매료 최고 프리마돈나 급부 유령 초대 경고 분장 실 홀로 있다 크리스틴 희다 마스크 얼굴 채 유령 지하 미궁 크리스틴 실종 혼란 오페라 하우스 유령 경고 한장 도착 거부 수 없다 운명 다시 크리스틴 지하 미궁 유령 은신 처 그 정체 알 크리스틴 공포 그녀 사랑 귀족 청년 라울 사랑 맹세 크리스틴 유령 구 위해 계획 ,"['거부', '없다', '강렬하다', '림', '가면', '속', '아름답다', '러브스토리', '파리', '오페라', '하우스', '무명', '무용수', '크리스틴', '새롭다', '공연', '주인공', '발탁', '그녀', '아름답다', '노랫소리', '모두', '매료', '최고', '프리마돈나', '급부', '유령', '초대', '경고', '분장', '실', '홀로', '있다', '크리스틴', '희다', '마스크', '얼굴', '채', '유령', '지하', '미궁', '크리스틴', '실종', '혼란', '오페라', '하우스', '유령', '경고', '한장', '도착', '거부', '수', '없다', '운명', '다시', '크리스틴', '지하', '미궁', '유령', '은신', '처', '그', '정체', '알', '크리스틴', '공포', '그녀', '사랑', '귀족', '청년', '라울', '사랑', '맹세', '크리스틴', '유령', '구', '위해', '계획', '']","b"".\xb2\x97\xbdj\x1c\x18>\x10Zo<o89=\x13\xefy\xbd]\x9cv\xbe\xcc\x95\xac<\x10\xd3\x8a>\x9d 5\xbd\xb0>\x08\xbd\xea\xe71<\xf5\xbd\x99\xbe4f\x7f<\x93\xc7\xfd<\xf4\x92?<L\xc2$\xbe)x\xb8\xbc0<\x83\xbe|\x99\xa2\xbd\xbc\xc2r\xbe\xe1X-=\xdb\xad\xc9=\x90\x0f\xfa=\xdd^?\xbd\xd3\xd8\x10\xbd\xa02\x19\xbd\xc3\x10\x15\xbe\x92-\x93\xbd\xa6\xae\x06\xbeM\xb3m\xbdFP\xfa=\xa2R\x0e=Cu0=\xaaE\xa1\xbd\xb0\xd9\x99\xbc\xeet\xe4=\xce\xa6u=\xd7}\x0c\xbe#b\xe7\xbd;+[\xbe\x94|\xf5\xbdu\xd6\x0b\xbe6\xd2\xc2\xbc\xadCK\xbd\x90A%>\x82\x9a\xcf\xbdW\xc63=\xa9\xe7,=\xc53\x9c\xbcVYg> #\x85=\x99\xc4+\xbe\x82Qg\xbd\xbe\xc9d\xbc\xd9O\xd5\xbd6\xb1\xc8=\xd3\x0b\xb7=\x16\xf6\x89\xbd)F*\xbe0r\x0f=\xc3C\x8f=[\x8b\x8f<\xf0Od\xbd\tPu\xbdp\xf6B\xbe@Cp=\x12u\xa2=\xb6\xc1\x1e>\xe4^A\xbe\n\x14M>\x96O\xcd\xbd\x800\xaa=\xbc\xb8Y>?_\x0e=U>v=\xeb)'=C\x88\xc2<\xf8\xfa\xc5\xbd\xb7\x03\xf3\xbd\x16\xf2\xe8=dq\x14\xbd\x8c \xb2\xbd\x1f\x18A\xbe\xb45\xa6>\r\xef\xd0\xba\x93\xc2\x02\xbe[\xd4\x83\xbc\xf0\xf8\r>;\x98\xe8=O\xd8c>\xfd\xddC>\xae\xe9\x95=\xab\xedd=n\xe8\xd0\xbc1\r\xae>T\x10\x10>T9\x1f>V\xc4f\xbe\xf5+\xb4=\xa9&\x15<""","[-0.07407032  0.14854589  0.01460887  0.04521983 -0.06101901 -0.24083085
  0.02106752  0.27114153 -0.04422056 -0.03326291  0.01085852 -0.30027738
  0.01558833  0.03097895  0.01169275 -0.16089743 -0.02251823 -0.25631857
 -0.07939431 -0.23707098  0.04232109  0.09847613  0.1221     -0.04672133
 -0.03536303 -0.0374018  -0.14557175 -0.07186426 -0.1315256  -0.05803232
  0.12222342  0.03474677  0.04308058 -0.07874615 -0.01878056  0.11155115
  0.05997353 -0.13719879 -0.11298015 -0.2140321  -0.11986652 -0.13656028
 -0.02378188 -0.04962509  0.16138291 -0.10136892  0.04389032  0.04221312
 -0.01906765  0.22592673  0.0650084  -0.16774215 -0.05647422 -0.01396411
 -0.1041562   0.09799425  0.08937802 -0.0673639  -0.16628326  0.03502101
  0.06995346  0.0175225  -0.0557403  -0.05989078 -0.19039321  0.05865788
  0.07932486  0.15503582 -0.18883854  0.20027176 -0.10024945  0.08310032
  0.21261877  0.0347588   0.06011804  0.04081146  0.02374662 -0.09667009
 -0.11865943  0.11374299 -0.03624095 -0.08697614 -0.18856858  0.32462847
 -0.00159404 -0.12769537 -0.01609247  0.13864493  0.11357161  0.22250484
  0.1912765   0.07319961  0.05589072 -0.02550146  0.3399444   0.14068729
  0.15549213 -0.22535834  0.08797447  0.00910346]","[-0.12556593120098114, -0.3266824781894684, -0.22222523391246796, -0.39796242117881775, 0.08926127851009369, 0.4232645034790039, -0.06870843470096588, -0.4770600497722626, 0.29012802243232727, 0.33920344710350037, -0.015996107831597328, 0.2796037197113037, -0.07756874710321426, 0.011155146174132824, 0.30743905901908875, -0.07034499943256378, 0.2562454044818878, 0.44286006689071655, -0.35202524065971375, 0.26842594146728516, -0.16724757850170135, -0.3352240324020386, -0.10689294338226318, 0.2693745195865631, -0.34072762727737427, -0.018201623111963272, 0.4947332739830017, 0.31849101185798645, 0.05899094045162201, -0.5043555498123169, 0.14152668416500092, -0.24068307876586914, -0.2558974623680115, 0.37945231795310974, 0.24723733961582184, -0.40595880150794983, 0.221741184592247, 0.20007140934467316, 0.31691402196884155, 0.3568669855594635, -0.11202624440193176, 0.24296525120735168, -0.18606750667095184, 0.12319386005401611, -0.29724135994911194, 0.20862840116024017, 0.06540411710739136, 0.31528300046920776, -0.2589474022388458, -0.39336177706718445, -0.417361855506897, -0.00337486551143229, 0.22909806668758392, 0.21086490154266357, -0.21926113963127136, 0.2770605683326721, 0.15015146136283875, 0.29842498898506165, 0.2995067834854126, -0.46092212200164795, -0.15478430688381195, -0.4655252993106842, 0.3066960871219635, -0.25191450119018555, 0.3296620547771454, -0.34627556800842285, 0.005495721474289894, -0.3915238082408905, -0.13581643998622894, -0.2830248475074768, 0.0923190712928772, 0.19321435689926147, -0.2980712950229645, 0.0686580240726471, -0.3473255932331085, 0.6631328463554382, -0.19956214725971222, 0.4210139214992523, 0.14435990154743195, -0.22845518589019775, 0.21946965157985687, -0.04071942716836929, 0.4527066648006439, -0.22781486809253693, -0.22714492678642273, 0.2242073118686676, -0.21584923565387726, -0.15628187358379364, -0.3813171684741974, -0.16349603235721588, -0.3603176772594452, -0.12090057134628296, 0.2626107931137085, 0.10562805831432343, -0.3018396496772766, -0.2886947691440582, 0.06974296271800995, 0.3219427466392517, -0.16288085281848907, -0.0122066056355834]",공포,사랑,오페라
